#separator:Tab
#html:true
#tags column:5
#columns:Id	Front	Back	Source	Tags
631686c90d43	怎么实现点击回顶部的效果	<ol><li><strong>锚点</strong></li></ol><p>使用锚点链接是一种简单的返回顶部的功能实现。该实现主要在页面顶部放置一个指定名称的锚点链接，然后在页面下方放置一个返回到该锚点的链接，用户点击该链接即可返回到该锚点所在的顶部位置。</p><pre><code class="language-html">&lt;body style="height:2000px;"&gt;&#10;  &lt;div id="topAnchor"&gt;&lt;/div&gt;&#10;  &lt;a href="#topAnchor" style="position:fixed;right:0;bottom:0"&gt;回到顶部&lt;/a&gt;&#10;&lt;/body&gt;&#10;</code></pre><ol><li><strong>scrollTop</strong></li></ol><p><code>scrollTop</code>属性表示被隐藏在内容区域上方的像素数。元素未滚动时，<code>scrollTop</code>的值为0，如果元素被垂直滚动了，<code>scrollTop</code>的值大于0，且表示元素上方不可见内容的像素宽度。由于<code>scrollTop</code>是可写的，可以利用<code>scrollTop</code>来实现回到顶部的功能。</p><pre><code class="language-html">&lt;body style="height:2000px;"&gt;&#10;  &lt;button id="test" style="position:fixed;right:0;bottom:0"&gt;回到顶部&lt;/button&gt;&#10;  &lt;script&gt;&#10;    test.onclick = function(){&#10;      document.body.scrollTop = document.documentElement.scrollTop = 0;&#10;    }&#10;  &lt;/script&gt;&#10;&lt;/body&gt;&#10;</code></pre><p><strong>3. scrollTo</strong></p><p><code>scrollTo(x, y)</code>方法滚动当前window中显示的文档，让文档中由坐标<code>x</code>和<code>y</code>指定的点位于显示区域的左上角。设置<code>scrollTo(0,0)</code>可以实现回到顶部的效果。</p><p><strong>4. scrollBy</strong></p><p><code>scrollBy(x,y)</code>方法滚动当前window中显示的文档，<code>x</code>和<code>y</code>指定滚动的相对量。只要把当前页面的滚动长度作为参数，逆向滚动，则可以实现回到顶部的效果。</p><p><strong>5. scrollIntoView()</strong></p><p><code>Element.scrollIntoView</code>方法滚动当前元素，进入浏览器的可见区域。该方法可以接受一个布尔值作为参数。如果为<code>true</code>，表示元素的顶部与当前区域的可见部分的顶部对齐（前提是当前区域可滚动）；如果为<code>false</code>，表示元素的底部与当前区域的可见部分的尾部对齐（前提是当前区域可滚动）。如果没有提供该参数，默认为<code>true</code>。使用该方法的原理与使用锚点的原理类似，在页面最上方设置目标元素，当页面滚动时，目标元素被滚动到页面区域以外，点击回到顶部按钮，使目标元素重新回到原来位置，则达到预期效果。</p><pre><code class="language-html">&lt;body style="height:2000px;"&gt;&#10;  &lt;div id="target"&gt;&lt;/div&gt;&#10;  &lt;button id="test" style="position:fixed;right:0;bottom:0"&gt;回到顶部&lt;/button&gt;&#10;  &lt;script&gt;&#10;    test.onclick = function(){&#10;      target.scrollIntoView();&#10;    }&#10;  &lt;/script&gt;&#10;&lt;/body&gt;&#10;</code></pre><p>总结：</p><ul><li>瞄点a标签herf＋id</li><li>scrollTop设置为0</li><li>scrollto（0，0）</li><li>scrollBy（0，-top）</li><li>scrollIntoView(true)</li></ul>	HTML.md / 移动适配与响应式 / 怎么实现点击回顶部的效果	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
d70573bf4c8d	结合 LEGO 项目实战：编辑器坐标计算中的 Scroll 应用	<p>在 LEGO 编辑器的拖拽逻辑中，虽然我们不需要“回到顶部”，但<strong>滚动条位置 (<code>scrollTop/scrollLeft</code>)</strong> 对坐标计算至关重要：</p><ol><li><strong>场景</strong>：</li></ol><ul><li>当用户在画布太长导致出现滚动条，且向下滚动了一段距离后，尝试拖拽组件。</li><li>此时鼠标的 <code>clientY</code> (视口坐标) 不再直接等于组件在画布中的 <code>top</code> 值。</li></ul><ol><li><strong>代码实战</strong>：</li></ol><ul><li><strong>位置</strong>：<code>src/components/EditWrapper.vue</code> (第 59-67 行 <code>caculateMovePosition</code> 函数)</li><li><strong>计算公式</strong>：</li></ul><pre><code class="language-typescript">        const caculateMovePosition = (e: MouseEvent) =&gt; {&#10;          const container = document.getElementById('canvas-area') as HTMLElement&#10;          // 最终 Top = 鼠标Y - 鼠标内部偏移 - 容器Offset + 容器已滚动的距离&#10;          const top = e.clientY - gap.y - container.offsetTop  + container.scrollTop&#10;          return { left, top }&#10;        }</code></pre><ul><li><strong>核心逻辑</strong>：必须加上 <code>container.scrollTop</code>，否则当画布滚动后，拖拽的组件会“跟不上”鼠标（向上偏移了滚动距离）。这展示了 Scroll 属性在复杂交互应用中的核心地位。</li></ul>	HTML.md / 移动适配与响应式 / 结合 LEGO 项目实战：编辑器坐标计算中的 Scroll 应用	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
3aaa2a2019ee	Canvas和SVG有什么区别?	<p>##### <strong>1. 基础概念</strong></p><p>| <strong>特性</strong>     | <strong>Canvas</strong>                     | <strong>SVG</strong>                          |<br>| ------------ | ------------------------------ | -------------------------------- |<br>| <strong>类型</strong>     | <strong>位图</strong>（基于像素的栅格图形） | <strong>矢量图</strong>（基于数学描述的图形） |<br>| <strong>DOM 支持</strong> | 无（通过 JavaScript API 绘制） | 是（XML 格式，可通过 DOM 操作）  |<br>| <strong>渲染方式</strong> | 逐像素渲染，绘制后无法直接修改 | 保留模式，可动态修改属性或结构   |</p><p>##### <strong>2. 核心区别</strong></p><p>| <strong>对比维度</strong>     | <strong>Canvas</strong>                       | <strong>SVG</strong>                                      |<br>| ---------------- | -------------------------------- | -------------------------------------------- |<br>| <strong>性能</strong>         | 适合高频重绘（如游戏、动画）     | 适合静态或少量动态图形（DOM 操作有性能开销） |<br>| <strong>缩放适应性</strong>   | 放大时会模糊（位图特性）         | 无限缩放不失真（矢量特性）                   |<br>| <strong>事件交互</strong>     | 需手动计算坐标实现交互（复杂）   | 原生支持事件绑定（如 <code>onclick</code> ）            |<br>| <strong>SEO/可访问性</strong> | 内容不可被搜索引擎抓取           | 文本和结构可被索引                           |<br>| <strong>复杂度</strong>       | 适合复杂动态场景（如数据可视化） | 适合结构化图形（如图标、图表）               |</p>	HTML.md / 移动适配与响应式 / Canvas和SVG有什么区别?	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
78796be7685d	canvas在标签上设置宽高，与在style中设置宽高有什么区别?	<ul><li>canvas标签的width和height是画布实际宽度和高度，绘制的图形都是在这个上面</li><li>而style的width和height是canvas在浏览器中被渲染的高度和宽度</li></ul><p>如果canvas的width和height没指定或值不正确，就被设置成默认值。</p>	HTML.md / 移动适配与响应式 / canvas在标签上设置宽高，与在style中设置宽高有什么区别?	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
82a09aaecb45	结合 LEGO 项目实战：截图与二维码中的 Canvas 应用	<p>在 LEGO 项目中，虽然我们没有手写原生的 Canvas 绘图 API，但我们在两个关键功能中充分借助了 Canvas 的能力：</p><ol><li><strong>场景一：作品截图（html2canvas）</strong></li></ol><ul><li><strong>原理</strong>：<code>html2canvas</code> 库的工作原理是遍历 DOM 节点，根据其样式在内存中构建一个 Canvas 对象，然后将每个 DOM 节点“画”到这个 Canvas 上。</li><li><strong>代码位置</strong>：<code>src/helper.ts</code> (第 96-106 行)</li><li><strong>核心逻辑</strong>：</li></ul><pre><code class="language-typescript">        // 将 DOM (ele) 转换为 Canvas&#10;        const canvas = await html2canvas(ele, { width: 375, useCORS: true, scale: 1 })&#10;        // 将 Canvas 转换为 Blob 对象以上传&#10;        canvas.toBlob(blob =&gt; { ... })</code></pre><ul><li><strong>Canvas 优势</strong>：利用 Canvas 可以方便地将像素数据转换为 Blob/File 对象进行上传，这是 SVG 做不到的（SVG 本质是 XML 文本）。</li></ul><ol><li><strong>场景二：二维码生成（qrcode）</strong></li></ol><ul><li><strong>代码位置</strong>：<code>src/helper.ts</code> (第 108-112 行)</li><li><strong>核心逻辑</strong>：</li></ul><pre><code class="language-typescript">        export function generateQRCode(id: string, url: string, width = 100) {&#10;          const ele = document.getElementById(id) as HTMLCanvasElement&#10;          // 将二维码直接绘制到 Canvas 上&#10;          return QRCode.toCanvas(ele, url, { width })&#10;        }</code></pre><ul><li><strong>Canvas 优势</strong>：相比生成大量的 DOM 节点（如 <code>div</code> 矩阵）来模拟二维码，Canvas 绘制性能更高，且生成的图像易于保存和复制。</li></ul><ol><li><strong>总结</strong>：在 LEGO 中，我们主要利用 Canvas <strong>“易于转换为图片数据”</strong> 的特性来实现截图和导出，利用 SVG (图标库) <strong>“无损缩放”</strong> 的特性来实现 UI 图标展示。</li></ol>	HTML.md / 移动适配与响应式 / 结合 LEGO 项目实战：截图与二维码中的 Canvas 应用	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
7a62fec8898c	结合 LEGO 项目实战：图标系统中的 SVG 应用	<p>在 LEGO 的编辑器 UI 中，各种操作按钮的图标（如删除、文件、Loading）都是 SVG 的典型应用：</p><ol><li><strong>代码位置</strong>：<code>src/components/Uploader.vue</code> (第 43 行)</li></ol><pre><code class="language-typescript">    import { DeleteOutlined, LoadingOutlined, FileOutlined } from '@ant-design/icons-vue'</code></pre><ol><li><strong>实现原理</strong>：</li></ol><ul><li><strong>Ant Design Icons</strong>：这些组件本质上是封装好的 Vue 组件，它们在渲染时会生成 <code>&lt;svg&gt;</code> 标签。</li><li><strong>Style 样式控制</strong>：</li></ul><pre><code class="language-scss">        .file-icon svg {&#10;          margin-right: 5px;&#10;          color: rgba(0, 0, 0, 0.45); /* 直接通过 CSS 控制 SVG 颜色 */&#10;        }</code></pre><ol><li><strong>SVG 优势展示</strong>：</li></ol><ul><li><strong>无损缩放</strong>：无论用户如何缩放浏览器，或在高分屏（Retina）设备上，这些图标的边缘永远是平滑的（数学公式计算渲染），不会像位图（PNG/JPG）那样出现锯齿或模糊。</li><li><strong>CSS 可控性</strong>：我们可以直接通过 CSS 的 <code>color</code> 属性改变 SVG 的 <code>fill</code> 颜色，实现 hover 变色等交互效果，而位图通常需要更换图片源。</li></ul>	HTML.md / 移动适配与响应式 / 结合 LEGO 项目实战：图标系统中的 SVG 应用	baguwen 前端 八股 HTML 标签 语义化 HTML 移动适配与响应式
a87360657c36	DOCTYPE 的作用是什么？（必背）	<ul><li>&lt;!DOCTYPE&gt;声明位于 HTML文档中的第一行。告知浏览器的解析器用什么文档标准解析这个文档。</li><li>DOCTYPE 不存在或格式不正确会导致文档以兼容模式呈现。</li></ul><p>*<strong>标准模式</strong>的渲染方式和 JS 引擎的解析方式都是以该浏览器支持的<strong>最高标准</strong>运行。在<strong>兼容模式</strong>中，页面<strong>以宽松的向后兼容</strong>的方式显示，模拟老式浏览器的行为以防止站点无法工作。</p><p>PS: HTML5 不基于 SGML，因此不需要对 DTD 进行引用</p>	HTML.md / HTML基础与规范 / DOCTYPE 的作用是什么？（必背）	baguwen 前端 八股 HTML 标签 语义化 HTML HTML基础与规范
d84d19a93dcb	标准模式与兼容模式各有什么区别？（必背）	<ul><li>标准模式的渲染方式和 JS 引擎的解析方式都是以该浏览器支持的最高标准运行。</li><li>在兼容模式中，页面以宽松的向后兼容的方式显示</li></ul>	HTML.md / HTML基础与规范 / 标准模式与兼容模式各有什么区别？（必背）	baguwen 前端 八股 HTML 标签 语义化 HTML HTML基础与规范
01cd7d2c9191	行内元素有哪些?块级元素有哪些?空(void)元素有那些?（必背）	<p>HTML 中的行内元素(inline elements)通常用于在一行内显示，不会独占一行的空间。常见的行内元素有。</p><ul><li>&lt;span&gt;:用于对文本或其他内联元素进行分组或添加样式。</li><li>&lt;img&gt;:用于插入图像</li><li>&lt;input&gt;:用于创建用户输入字段。</li><li>&lt;a&gt;:用于创建超链接。</li><li>&lt;strong&gt;:表示强调的文本。</li><li>&lt;em&gt;:表示斜体强调的文本。</li></ul><p>块级元素(block-level elements)通常会独占一行的空间，并且会在前后创建换行。常见的块级元素有</p><ul><li>&lt;div&gt;:用于将内容分组。</li><li>&lt;p&gt;:用于段落。</li><li>&lt;h1&gt;-&lt;h6&gt;:用于标题。</li><li>&lt;ul&gt;和&lt;ol&gt;:用于无序和有序列表</li><li>&lt;1i&gt;:用于列表项。</li><li>&lt;table&gt;:用于创建表格,</li></ul><p>空元素(void elements)是指没有闭合标签的元素。在 HTML 中没有内容，只有一个开启标签。常见空元素有:</p><ul><li>&lt;img&gt;:用于插入图像</li><li>&lt;input&gt;:用于创建用户输入字段。</li><li>&lt;meta&gt;:用于指定页面元数据</li><li>&lt;link&gt;:用于引入外部资源。</li><li>&lt;hr&gt;:用于创建水平分隔线。</li><li>:用于插入换行符</li></ul><p>注意，HTML5 中的空元素可以使用自闭合的格式，例如 、\&lt;img src="...” alt="...” /&gt;。</p>	HTML.md / HTML基础与规范 / 行内元素有哪些?块级元素有哪些?空(void)元素有那些?（必背）	baguwen 前端 八股 HTML 标签 语义化 HTML HTML基础与规范
6452c48d93f3	title与h1的区别、b与strong的区别、i与em的区别?	<p>在 HTML 中，title、h1、b、strong、i和 em 都是文本相关的标记，它们之间有一些相似之处，但也有一些重要的区别。</p><p>title 和 h1 的区别</p><ul><li>1.用途不同:</li></ul><p><strong>title </strong>标签用于定义 HTML <strong>文档的标题</strong>，通常会显示在<strong>浏览器的标签页</strong>上或者窗口的标题栏上，对于搜索引擎优化(SEO)也非常重要。</p><p>h1 标签用于表示文档的主标题，通常显示在页面内容区域的顶部。</p><ul><li>2.所在位置不同:<strong>title</strong> 标签应该放在<strong>&lt;head&gt;标签</strong>内，而 <strong>h1 标签</strong>则应该放在<strong>&lt;body&gt;标签</strong>内。</li><li>3.数量不同：<strong>tile</strong>每个页面<strong>唯一,h1 标签</strong>可多个（但建议单个，保持语义清晰）</li></ul><p>b和 strong 的区别</p><ul><li>b <strong>纯视觉强调</strong></li><li>strong <strong>语义化强调</strong></li></ul><p>i 和 em 的区别</p><ul><li>i<strong>纯视觉斜体</strong></li><li>em <strong>语义化强调</strong></li></ul>	HTML.md / HTML基础与规范 / title与h1的区别、b与strong的区别、i与em的区别?	baguwen 前端 八股 HTML 标签 语义化 HTML HTML基础与规范
